"altTagText","corporateCode","get_directions_url","id","latitude","longitude","type","url"
"Rite Aid at 5747 Kanan Road Agoura Hills, CA","05539","https://maps.google.com/maps?cid=6660416831471243870",1253823,34.155925,-118.757924,"main",""
"Rite Aid at 130 Alamo Plaza Alamo, CA","05907","https://maps.google.com/maps?cid=11857945187632573021",1250935,37.8524125,-122.0354861,"main",""
"Rite Aid at 920 East Valley Boulevard Alhambra, CA","05611","https://maps.google.com/maps?cid=926652604402244967",1254750,34.077955,-118.113636,"main",""
"Rite Aid at 1665 Alpine Boulevard Alpine, CA","06225","https://maps.google.com/maps?cid=4329405955232151201",1251438,32.8373386,-116.7788418,"main",""
"Rite Aid at 735 East Altadena Drive Altadena, CA","05526","https://maps.google.com/maps?cid=355338439517411934",1254329,34.1908834,-118.1325002,"main",""
"Rite Aid at 432 North Main Street Alturas, CA","06353","https://maps.google.com/maps?cid=7474351121919450524",1253292,41.488095,-120.541866,"main",""
"Rite Aid at 5560 East Santa Ana Canyon Rd Anaheim, CA","05770","https://maps.google.com/maps?cid=1896074943933086276",1253775,33.8505875,-117.792757,"main",""
"Rite Aid at 3095 McMurray Drive Anderson, CA","06100","https://maps.google.com/maps?cid=6764515479537153611",1252617,40.456402,-122.293546,"main",""
"Rite Aid at 230 South Main Street Angels Camp, CA","05999","https://maps.google.com/maps?cid=6818505283162583185",1252089,38.0793383,-120.5563452,"main",""
"Rite Aid at 4300 Elverta Road Antelope, CA","06086","https://maps.google.com/maps?cid=12863756882614253615",1253278,38.712779,-121.363354,"main",""
"Rite Aid at 20 East 18th Street Antioch, CA","05908","https://maps.google.com/maps?cid=7667843998694546158",1251754,38.0052232,-121.8050054,"main",""
"Rite Aid at 4100 Lone Tree Way Antioch, CA","06356","https://maps.google.com/maps?cid=5384005445981820863",1253175,37.970639,-121.795839,"main",""
"Rite Aid at 19035 Bear Valley Road Apple Valley, CA","06538","https://maps.google.com/maps?cid=16791779058291902538",1251668,34.4704461,-117.2485011,"main",""
"Rite Aid at 21738 US Highway 18 Apple Valley, CA","05687","https://maps.google.com/maps?cid=777556201698751747",1251977,34.501241,-117.189586,"main",""
"Rite Aid at 80 Rancho Del Mar Aptos, CA","05965","https://maps.google.com/maps?cid=7619789017501332945",1254458,36.977199,-121.907466,"main",""
"Rite Aid at 1207 Grand Avenue Arroyo Grande, CA","05824","https://maps.google.com/maps?cid=12317787384662285225",1250804,35.119293,-120.601132,"main",""
"Rite Aid at 1690 East Grand Avenue Arroyo Grande, CA","05825","https://maps.google.com/maps?cid=1967048712700114914",1251451,35.1215320500822,-120.608323216438,"main",""
"Rite Aid at 7025 El Camino Real Atascadero, CA","05827","https://maps.google.com/maps?cid=5222761141820937614",1254235,35.48639,-120.664113,"main",""
"Rite Aid at 571 Bellevue Road Atwater, CA","06001","https://maps.google.com/maps?cid=1473849936565644452",1253818,37.3617164,-120.5987358,"main",""
"Rite Aid at 2805 Bell Road Auburn, CA","06043","https://maps.google.com/maps?cid=593538994115655952",1252418,38.9404551,-121.0949169,"main",""
"Rite Aid at 420 Grass Valley Highway Auburn, CA","06042","https://maps.google.com/maps?cid=13107145515260545757",1253225,38.9052598,-121.0751808,"main",""
"Rite Aid at 153 East Gladstone Street Azusa, CA","05576","https://maps.google.com/maps?cid=945065263815494",1251293,34.114965,-117.906455,"main",""
"Rite Aid at 100 China Grade Loop Bakersfield, CA","05815","https://maps.google.com/maps?cid=13452018642406259241",1250320,35.427272,-119.02067,"main",""
"Rite Aid at 1107 Calloway Drive Bakersfield, CA","06451","https://maps.google.com/maps?cid=12730456471777944107",1250604,35.368292,-119.111671,"main",""
"Rite Aid at 11200 Olive Drive Bakersfield, CA","06549","https://maps.google.com/maps?cid=17428366900676917324",1250641,35.4201476,-119.1272324,"main",""
"Rite Aid at 1425 South H Street Bakersfield, CA","05811","https://maps.google.com/maps?cid=4517341353010743440",1251152,35.340578,-119.021601,"main",""
"Rite Aid at 1601 23rd Street Bakersfield, CA","05809","https://maps.google.com/maps?cid=9781216855722972188",1251366,35.379511,-119.020563,"main",""
"Rite Aid at 2505 Mt Vernon Avenue Bakersfield, CA","05814","https://maps.google.com/maps?cid=650773094251024849",1252256,35.390827,-118.966757,"main",""
"Rite Aid at 2646 Allen Road Bakersfield, CA","06294","https://maps.google.com/maps?cid=7349665938613902366",1252333,35.384159,-119.144856,"main",""
"Rite Aid at 3225 Panama Lane Bakersfield, CA","06303","https://maps.google.com/maps?cid=6661526502227071818",1252708,35.295305,-119.038193,"main",""
"Rite Aid at 431 34th Street Bakersfield, CA","06791","https://maps.google.com/maps?cid=17171419465092326560",3487226,35.3899892,-119.0068056,"main",""
"Rite Aid at 6001 Coffee Road Bakersfield, CA","06366","https://maps.google.com/maps?cid=9949159110430159662",1253917,35.4128724,-119.093014,"main",""
"Rite Aid at 715 Airport Drive Bakersfield, CA","05816","https://maps.google.com/maps?cid=11282450954010222142",1254273,35.4126299,-119.0399485,"main",""
"Rite Aid at 8000 White Lane Bakersfield, CA","05817","https://maps.google.com/maps?cid=3050746417713337184",1254470,35.320098,-119.090859,"main",""
"Rite Aid at 9000-A Ming Avenue Bakersfield, CA","06195","https://maps.google.com/maps?cid=9936598535900215338",1254691,35.3415247,-119.1015601,"main",""
"Rite Aid at 9700 Panama Lane Bakersfield, CA","06716","https://maps.google.com/maps?cid=2149655014172452680",3349169,35.2967294998874,-119.110739845794,"main",""
"Rite Aid at 806 Ramsey Street Banning, CA","05672","https://maps.google.com/maps?cid=8153191315228441937",1254503,33.924905,-116.88632,"main",""
"Rite Aid at 1380 Barstow Road Barstow, CA","05690","https://maps.google.com/maps?cid=723807765270633514",1251065,34.877305,-117.023553,"main",""
"Rite Aid at 580 Bailey Road Bay Point, CA","05935","https://maps.google.com/maps?cid=18304773689560084437",1253841,38.0171883,-121.9434243,"main",""
"Rite Aid at 1660 E 1st Street Beaumont, CA","05671","https://maps.google.com/maps?cid=554649007482215854",1252528,33.9218158,-116.9490109,"main",""
"Rite Aid at 894 Oak Valley Parkway Beaumont, CA","06529","https://maps.google.com/maps?cid=10049886132491963125",1254667,33.9474344,-116.9989887,"main",""
"Rite Aid at 6959 Eastern Avenue Bell Gardens, CA","05459","https://maps.google.com/maps?cid=10847306037638516332",1254193,33.969577,-118.1661228,"main",""
"Rite Aid at 15924 Bellflower Boulevard Bellflower, CA","05508","https://maps.google.com/maps?cid=1434593310399963641",1251353,33.888714,-118.123989,"main",""
"Rite Aid at 60 Solano Square Benicia, CA","05910","https://maps.google.com/maps?cid=14877039918567561165",1253903,38.0546646,-122.1552325,"main",""
"Rite Aid at 300 North Canon Drive Beverly Hills, CA","05462","https://maps.google.com/maps?cid=4850783306785638821",1252525,34.0697427,-118.3997792,"main",""
"Rite Aid at 1375 Rocking W Drive Bishop, CA","05839","https://maps.google.com/maps?cid=9838573218923168349",1251060,37.377406,-118.420846,"main",""
"Rite Aid at 27177 Highway 189 Blue Jay, CA","05692","https://maps.google.com/maps?cid=17573706601538857695",1252377,34.245516,-117.209916,"main",""
"Rite Aid at 616 East Hobsonway Blythe, CA","05673","https://maps.google.com/maps?cid=1770476275500245737",1253991,33.6101249,-114.5892106,"main",""
"Rite Aid at 4348 Bonita Road Bonita, CA","05613","https://maps.google.com/maps?cid=2578974974120015297",1253300,32.6599442,-117.0338352,"main",""
"Rite Aid at 405 West Main Street Brawley, CA","05674","https://maps.google.com/maps?cid=15786307037873105552",1253138,32.9791906,-115.5483792,"main",""
"Rite Aid at 405 West Imperial Highway Brea, CA","05732","https://maps.google.com/maps?cid=16453545668811909499",1253137,33.9182801,-117.9038766,"main",""
"Rite Aid at 935 North Hollywood Way Burbank, CA","05571","https://maps.google.com/maps?cid=13932502200392515495",1254780,34.167403,-118.347461,"main",""
"Rite Aid at 37435 Main Street Burney, CA","06101","https://maps.google.com/maps?cid=13438177607025616908",1252972,40.8886371,-121.6529421,"main",""
"Rite Aid at 4710 Commons Way Calabasas, CA","06327","https://maps.google.com/maps?cid=10342389306215375050",1253446,34.1538171,-118.6440522,"main",""
"Rite Aid at 211 West Birch Street Calexico, CA","06515","https://maps.google.com/maps?cid=6934022210547562104",1251917,32.679637,-115.500386,"main",""
"Rite Aid at 9482 California City Boulevard California City, CA","05837","https://maps.google.com/maps?cid=5398313527775780993",1254792,35.1255574,-117.9593817,"main",""
"Rite Aid at 2400 B Las Posas Road Camarillo, CA","05775","https://maps.google.com/maps?cid=17188211894004971862",1252278,34.2354128,-119.036586,"main",""
"Rite Aid at 16642 Soledad Canyon Rd Canyon Country, CA","05556","https://maps.google.com/maps?cid=12344603125561056482",1251437,34.426078,-118.4260928,"main",""
"Rite Aid at 1475 41st Avenue Capitola, CA","05966","https://maps.google.com/maps?cid=1152878591265015826",1251193,36.9718943,-121.9664769,"main",""
"Rite Aid at 7100 Avenida Encinas Carlsbad, CA","05622","https://maps.google.com/maps?cid=12500354723067578936",1254257,33.1018943,-117.3114874,"main",""
"Rite Aid at 955 Tamarack Avenue Carlsbad, CA","05621","https://maps.google.com/maps?cid=10271099341669730527",1254813,33.15199,-117.334911,"main",""
"Rite Aid at 4010 Manzanita Avenue Carmichael, CA","06044","https://maps.google.com/maps?cid=4669520461706249997",1253105,38.6372529,-121.3263368,"main",""
"Rite Aid at 69155 Ramon Road Cathedral City, CA","05676","https://maps.google.com/maps?cid=3229604806378402720",1254182,33.8136551,-116.4567294,"main",""
"Rite Aid at 1830 Mitchell Road Ceres, CA","06003","https://maps.google.com/maps?cid=13550607339996017925",1251612,37.602734,-120.938164,"main",""
"Rite Aid at 10120 Mason Avenue Chatsworth, CA","05545","https://maps.google.com/maps?cid=12672381976286998920",1250414,34.2545311,-118.579281,"main",""
"Rite Aid at 220 West East Avenue Chico, CA","06094","https://maps.google.com/maps?cid=6598450054295634309",1252010,39.756031,-121.8649789,"main",""
"Rite Aid at 650 Mangrove Avenue Chico, CA","06087","https://maps.google.com/maps?cid=15882989785644197221",1254094,39.7349203814738,-121.834886670113,"main",""
"Rite Aid at 15890 Soquel Canyon Parkway Chino Hills, CA","06492","https://maps.google.com/maps?cid=13143189966843948449",1251345,33.9629066,-117.6940961,"main",""
"Rite Aid at 4200 Chino Hills Pkwy Chino Hills, CA","05578","https://maps.google.com/maps?cid=11711231954037628341",1253230,33.984487,-117.712499,"main",""
"Rite Aid at 48 Robertson Blvd Chowchilla, CA","05848","https://maps.google.com/maps?cid=11712781735899382452",1253474,37.124004,-120.2592375,"main",""
"Rite Aid at 507 Telegraph Canyon Road Chula Vista, CA","05615","https://maps.google.com/maps?cid=10500252314729367904",1253606,32.629425,-117.040427,"main",""
"Rite Aid at 740 Otay Lakes Road Chula Vista, CA","05614","https://maps.google.com/maps?cid=3673771800388125524",1254341,32.645561,-117.002283,"main",""
"Rite Aid at 5409 Sunrise Boulevard Citrus Heights, CA","06045","https://maps.google.com/maps?cid=14488468995000934871",1253737,38.6648377534239,-121.274256706238,"main",""
"Rite Aid at 15025 Olympic Drive Clearlake, CA","06026","https://maps.google.com/maps?cid=11885526126860063169",1251251,38.9614564,-122.6307846,"main",""
"Rite Aid at 51101 Cesar Chavez Street Coachella, CA","05678","https://maps.google.com/maps?cid=411828957918508582",1253630,33.6778542,-116.1821663,"main",""
"Rite Aid at 159 West Polk Street Coalinga, CA","05793","https://maps.google.com/maps?cid=4570246508971442943",1251350,36.135611,-120.364945,"main",""
"Rite Aid at 1133 N.Mount Vernon Ave Colton, CA","05694","https://maps.google.com/maps?cid=10011123119999127062",1250670,34.076309,-117.315662,"main",""
"Rite Aid at 2025 East Washington Street Colton, CA","05693","https://maps.google.com/maps?cid=16409193880173963098",1251829,34.050633,-117.29215,"main",""
"Rite Aid at 1021 Bridge Street Colusa, CA","06088","https://maps.google.com/maps?cid=15015926093224210600",1250439,39.2039053,-122.0026631,"main",""
"Rite Aid at 1001 North Central Avenue Compton, CA","06214","https://maps.google.com/maps?cid=9581259200811503265",1250358,33.9032914412603,-118.254515826702,"main",""
"Rite Aid at 107 South Long Beach Blvd Compton, CA","06313","https://maps.google.com/maps?cid=11563380579257140989",1250522,33.8954504730472,-118.208518624306,"main",""
"Rite Aid at 1500 Whitley Avenue Corcoran, CA","06395","https://maps.google.com/maps?cid=14461786616284057424",1251244,36.098463,-119.5668755,"main",""
"Rite Aid at 640 Edith Avenue Corning, CA","06188","https://maps.google.com/maps?cid=536583535651470925",1254054,39.9295749736115,-122.19895362854,"main",""
"Rite Aid at 3141 East Coast Highway Corona Del Mar, CA","06207","https://maps.google.com/maps?cid=11131344543519781773",1252657,33.59703,-117.871701,"main",""
"Rite Aid at 836 Orange Avenue Coronado, CA","05655","https://maps.google.com/maps?cid=14368845987592029004",1254571,32.6881551,-117.1788186,"main",""
"Rite Aid at 431 Corte Madera Town Center Corte Madera, CA","05959","https://maps.google.com/maps?cid=12167187681012928071",1253284,37.926744,-122.517779,"main",""
"Rite Aid at 211 East 17th Street Costa Mesa, CA","05733","https://maps.google.com/maps?cid=17515321189370555099",1251914,33.6347056,-117.9188721,"main",""
"Rite Aid at 2300 Harbor Boulevard Costa Mesa, CA","05734","https://maps.google.com/maps?cid=7711764397331048132",1252093,33.659615,-117.918444,"main",""
"Rite Aid at 3029 Harbor Boulevard Costa Mesa, CA","06213","https://maps.google.com/maps?cid=1473558426506014028",1252567,33.6815191215223,-117.92022138834,"main",""
"Rite Aid at 139 North Grand Avenue Covina, CA","05585","https://maps.google.com/maps?cid=6480064109504739462",1251074,34.0868467,-117.8737245,"main",""
"Rite Aid at 575 M Street Crescent City, CA","06040","https://maps.google.com/maps?cid=5307580340545354922",1253825,41.756919,-124.193644,"main",""
"Rite Aid at 11096 Jefferson Boulevard Culver City, CA","05464","https://maps.google.com/maps?cid=6924671802832632139",1250612,33.996799,-118.393769,"main",""
"Rite Aid at 3802 Culver Center Street Culver City, CA","05463","https://maps.google.com/maps?cid=15833510509644918539",1252995,34.0180637,-118.4074295,"main",""
"Rite Aid at 20572 Homestead Road Cupertino, CA","05967","https://maps.google.com/maps?cid=13954020838433161741",1251861,37.3371002,-122.0334614,"main",""
"Rite Aid at 4037 Ball Road Cypress, CA","05500","https://maps.google.com/maps?cid=10038465036316751887",1253123,33.818404,-118.061443,"main",""
"Rite Aid at 24829 Del Prado Dana Point, CA","05735","https://maps.google.com/maps?cid=1390238480209728367",1252219,33.466507,-117.697431,"main",""
"Rite Aid at 2135 Cowell Boulevard Davis, CA","06197","https://maps.google.com/maps?cid=11087433077247395629",1251943,38.5418452,-121.7250604,"main",""
"Rite Aid at 655 Russell Boulevard Davis, CA","06048","https://maps.google.com/maps?cid=4010385163620055377",1254114,38.5467372849803,-121.758236378464,"main",""
"Rite Aid at 1809 Cecil Avenue Delano, CA","05794","https://maps.google.com/maps?cid=10937465839225861643",1251585,35.7764036,-119.231331,"main",""
"Rite Aid at 12900 Palm Drive Desert Hot Springs, CA","05679","https://maps.google.com/maps?cid=17205194708002020161",1250926,33.954664,-116.500762,"main",""
"Rite Aid at 875 North Alta Avenue Dinuba, CA","06522","https://maps.google.com/maps?cid=8300103307998726059",1254642,36.5527065475458,-119.395842701197,"main",""
"Rite Aid at 7859 Firestone Boulevard Downey, CA","05466","https://maps.google.com/maps?cid=14258743193852868414",1254423,33.9442952,-118.1403146,"main",""
"Rite Aid at 2516 Jamacha Road El Cajon, CA","05623","https://maps.google.com/maps?cid=16604872967059597818",1252265,32.7459847,-116.9304899,"main",""
"Rite Aid at 1501 West Main Street El Centro, CA","05680","https://maps.google.com/maps?cid=2379194285714973079",1251248,32.792122,-115.570621,"main",""
"Rite Aid at 220 East Grand Avenue El Segundo, CA","05470","https://maps.google.com/maps?cid=4659983163124686936",1252003,33.918831,-118.41382,"main",""
"Rite Aid at 7211 Elk Grove Boulevard Elk Grove, CA","06432","https://maps.google.com/maps?cid=511691666822206677",1254296,38.4100684,-121.4185279,"main",""
"Rite Aid at 439 Santa Fe Drive Encinitas, CA","05627","https://maps.google.com/maps?cid=13612691283293488999",1253315,33.034743,-117.283392,"main",""
"Rite Aid at 1710 California Street Escalon, CA","06434","http://maps.google.com/?q=1710+California+Street%2C+Escalon%2C+CA+95320+US+%28Rite+Aid%29&output=classic",1251944,37.7969697,-120.9919076,"main",""
"Rite Aid at 411 Harris Street Eureka, CA","06036","https://maps.google.com/maps?cid=6345634263310345784",1253181,40.781031,-124.16437,"main",""
"Rite Aid at 1051 West Visalia Road Exeter, CA","05795","https://maps.google.com/maps?cid=15700133290925911988",1250634,36.2968075,-119.1534883,"main",""
"Rite Aid at 1331 South Mission Road Fallbrook, CA","05631","https://maps.google.com/maps?cid=10592231208536703137",1251009,33.368722,-117.251707,"main",""
"Rite Aid at 1710 N Farmersville Blvd Farmersville, CA","06764","https://maps.google.com/maps?cid=18031595284422580733",2574688,36.312711,-119.2063604,"main",""
"Rite Aid at 6123 Highway 9 Felton, CA","05968","https://maps.google.com/maps?cid=4827104598432177878",1253977,37.050067,-122.073765,"main",""
"Rite Aid at 600 West Ventura Street Fillmore, CA","05777","https://maps.google.com/maps?cid=3611804115774976877",1253915,34.3952127,-118.9153014,"main",""
"Rite Aid at 526 East Bidwell Street Folsom, CA","06266","https://maps.google.com/maps?cid=16137328797731675738",1253695,38.6732749,-121.1640239,"main",""
"Rite Aid at 11673 Cherry Avenue Fontana, CA","05696","https://maps.google.com/maps?cid=11278073071414471421",1250726,34.041758,-117.4846344,"main",""
"Rite Aid at 15331 Baseline Avenue Fontana, CA","06482","https://maps.google.com/maps?cid=12223182346764068504",1251300,34.1209082,-117.4705619,"main",""
"Rite Aid at 9940 Sierra Avenue Fontana, CA","05708","https://maps.google.com/maps?cid=18182237708069489957",1254863,34.0732984,-117.4366996,"main",""
"Rite Aid at 490 South Main Street Fort Bragg, CA","06028","https://maps.google.com/maps?cid=5936021716916956676",1253505,39.436866,-123.805011,"main",""
"Rite Aid at 725 South Fortuna Boulevard Fortuna, CA","06041","https://maps.google.com/maps?cid=2321493965905899598",1254306,40.583028,-124.144853,"main",""
"Rite Aid at 17904 Magnolia Street Fountain Valley, CA","05763","https://maps.google.com/maps?cid=4588824863645914083",1251553,33.7027577,-117.9709999,"main",""
"Rite Aid at 1988 Freedom Boulevard Freedom, CA","05969","https://maps.google.com/maps?cid=1154237926344134961",1251725,36.9388690186087,-121.775695681572,"main",""
"Rite Aid at 1101 Fresno Street Fresno, CA","06295","https://maps.google.com/maps?cid=12210338021813086185",1250592,36.7303384,-119.8013274,"main",""
"Rite Aid at 1210 North Blackstone Avenue Fresno, CA","05862","https://maps.google.com/maps?cid=8006440270348340611",1250817,36.7580809646082,-119.78988388184,"main",""
"Rite Aid at 2011 West Shaw Avenue Fresno, CA","05865","https://maps.google.com/maps?cid=5811501668522066683",1251811,36.8078039,-119.8269044,"main",""
"Rite Aid at 2020 E Copper Avenue Fresno, CA","04072","https://maps.google.com/maps?cid=16250472122057072096",1251820,36.8962280890347,-119.746680925609,"main",""
"Rite Aid at 3795 West Shields Avenue Fresno, CA","05869","https://maps.google.com/maps?cid=7111642762575589394",1252985,36.778535319016,-119.861686001541,"main",""
"Rite Aid at 4224 East Shields Avenue Fresno, CA","05861","https://maps.google.com/maps?cid=13346998821104076415",1253247,36.7791811,-119.7535381,"main",""
"Rite Aid at 4593 North Cedar Avenue Fresno, CA","06289","https://maps.google.com/maps?cid=15516634259844138745",1253396,36.8007718223205,-119.754896618588,"main",""
"Rite Aid at 5574 East Kings Canyon Fresno, CA","05872","https://maps.google.com/maps?cid=6595956162072034928",1253780,36.7349024,-119.7005566,"main",""
"Rite Aid at 8027 North Cedar Avenue Fresno, CA","06378","https://maps.google.com/maps?cid=6610503060118502492",1254491,36.8525664983911,-119.757487624884,"main",""
"Rite Aid at 1035 W Orangethorpe Avenue Fullerton, CA","06472","https://maps.google.com/maps?cid=6887621466285251487",1250468,33.8597451422759,-117.943181097507,"main",""
"Rite Aid at 10570 Twin Cities Road Galt, CA","06547","https://maps.google.com/maps?cid=2327998686173123627",1250505,38.2906421,-121.2986312,"main",""
"Rite Aid at 11961 Valley View Street Garden Grove, CA","05743","https://maps.google.com/maps?cid=6490235640458543209",1250763,33.788838,-118.031245,"main",""
"Rite Aid at 12897 Harbor Boulevard Garden Grove, CA","05739","https://maps.google.com/maps?cid=10419310518747719032",1250922,33.776411,-117.918686,"main",""
"Rite Aid at 1208 West Redondo Beach Blvd Gardena, CA","05471","https://maps.google.com/maps?cid=3027368828900313194",1250809,33.891874,-118.296349,"main",""
"Rite Aid at 531 North Glendale Avenue Glendale, CA","05537","https://maps.google.com/maps?cid=10225945458201756301",1253711,34.154336208219,-118.24352145195,"main",""
"Rite Aid at 199 North Fairview Avenue Goleta, CA","05791","https://maps.google.com/maps?cid=6580111377948201161",1251727,34.4428055,-119.8315048,"main",""
"Rite Aid at 10823 Zelzah Avenue Granada Hills, CA","05553","https://maps.google.com/maps?cid=18184662211538877705",1250546,34.2669258,-118.5238462,"main",""
"Rite Aid at 720 Sutton Way Grass Valley, CA","06089","https://maps.google.com/maps?cid=3663789644100137279",1254295,39.234093,-121.035475,"main",""
"Rite Aid at 650 Walnut Avenue Greenfield, CA","05879","https://maps.google.com/maps?cid=829318216122108299",1254096,36.3287425,-121.2468836,"main",""
"Rite Aid at 1583 Highway 99 Gridley, CA","06090","https://maps.google.com/maps?cid=7501664093127000183",1251343,39.3628948,-121.6883637,"main",""
"Rite Aid at 2060 South Hacienda Boulevard Hacienda Heights, CA","05592","https://maps.google.com/maps?cid=12957680564234152907",1251863,33.99559,-117.966412,"main",""
"Rite Aid at 170 San Mateo Road Half Moon Bay, CA","05885","https://maps.google.com/maps?cid=6283018359161272257",1251464,37.4685687,-122.4311254,"main",""
"Rite Aid at 2500 North 10th Avenue Hanford, CA","06243","https://maps.google.com/maps?cid=16906852297794878103",1252250,36.3578331174493,-119.637789219651,"main",""
"Rite Aid at 707 West Lacey Boulevard Hanford, CA","05796","https://maps.google.com/maps?cid=4741021789333564243",1254246,36.3274391303001,-119.655705846926,"main",""
"Rite Aid at 525 Healdsburg Avenue Healdsburg, CA","06029","https://maps.google.com/maps?cid=7461616758599879000",1253689,38.6151242,-122.8728908,"main",""
"Rite Aid at 260 North Sanderson Ave Hemet, CA","05724","https://maps.google.com/maps?cid=13628942426274507523",1252304,33.7504298588228,-117.005883157253,"main",""
"Rite Aid at 1560 Sycamore Avenue Hercules, CA","05923","https://maps.google.com/maps?cid=52837873198025693",1251330,38.0089918387291,-122.272236943245,"main",""
"Rite Aid at 15510 Main Street Hesperia, CA","05697","https://maps.google.com/maps?cid=9328209006199271591",1251321,34.425644,-117.324271,"main",""
"Rite Aid at 17441 Main Street Hesperia, CA","06276","https://maps.google.com/maps?cid=3772930042027111562",1251531,34.417917,-117.282653,"main",""
"Rite Aid at 1701 Airline Highway Hollister, CA","05971","https://maps.google.com/maps?cid=15047059033866921660",1251471,36.8384366,-121.3895181,"main",""
"Rite Aid at 5881 Warner Avenue Huntington Beach, CA","05745","https://maps.google.com/maps?cid=16774539599021026082",1253859,33.715993,-118.025638,"main",""
"Rite Aid at 47985 Monroe Street Indio, CA","06532","https://maps.google.com/maps?cid=10495042658626128567",1253471,33.700568,-116.23457,"main",""
"Rite Aid at 18112 Culver Drive Irvine, CA","05766","https://maps.google.com/maps?cid=2048536666973805302",1251590,33.6633679,-117.8264046,"main",""
"Rite Aid at 8509 Irvine Center Drive Irvine, CA","06717","https://maps.google.com/maps?cid=6752899278448371538",2980412,33.6463029,-117.7450598,"main",""
"Rite Aid at 456 S Madera Avenue Kerman, CA","05853","https://maps.google.com/maps?cid=9404368528484210246",1253390,36.7284351,-120.0600302,"main",""
"Rite Aid at 540 Canal Street King City, CA","05880","https://maps.google.com/maps?cid=6086366709140273239",1253732,36.20427,-121.131297,"main",""
"Rite Aid at 8245 North Lake Boulevard Kings Beach, CA","06106","https://maps.google.com/maps?cid=4335867784500666833",1254552,39.2377043,-120.0277299,"main",""
"Rite Aid at 647 Foothill Boulevard La Canada Flintridge, CA","05529","https://maps.google.com/maps?cid=10555742283022942807",1254084,34.202433,-118.192412,"main",""
"Rite Aid at 2647 West Foothill Boulevard La Crescenta, CA","05538","https://maps.google.com/maps?cid=5216072312244078949",1252334,34.22286,-118.235804,"main",""
"Rite Aid at 1700 W Whittier Boulevard La Habra, CA","06441","https://maps.google.com/maps?cid=16532960590512837620",1251470,33.9391918,-117.9652371,"main",""
"Rite Aid at 15800 Imperial Highway La Mirada, CA","06333","https://maps.google.com/maps?cid=6871679646396585097",1251340,33.9168849,-117.9938869,"main",""
"Rite Aid at 13905 Amar Road La Puente, CA","05593","https://maps.google.com/maps?cid=8575647526299758126",1251080,34.054299,-117.973236,"main",""
"Rite Aid at 30222 Crown Valley Parkway Laguna Niguel, CA","05753","https://maps.google.com/maps?cid=5588856944129097977",1252561,33.523593,-117.713936,"main",""
"Rite Aid at 24330 El Toro Road Laguna Woods, CA","05736","https://maps.google.com/maps?cid=13635831801483928848",1252192,33.608626093558,-117.729489505291,"main",""
"Rite Aid at 16491 Lakeshore Drive Lake Elsinore, CA","06509","https://maps.google.com/maps?cid=10154230338014757591",1251422,33.687887,-117.373223,"main",""
"Rite Aid at 5530 Lake Isabella Boulevard Lake Isabella, CA","05797","https://maps.google.com/maps?cid=16722418349229862229",1253769,35.61723,-118.476443,"main",""
"Rite Aid at 9532 Winter Gardens Blvd Lakeside, CA","05632","https://maps.google.com/maps?cid=1537179923373900993",1254810,32.850566,-116.932441,"main",""
"Rite Aid at 5520 Woodruff Avenue Lakewood, CA","05510","https://maps.google.com/maps?cid=8413486993694706886",1253768,33.857563,-118.115575,"main",""
"Rite Aid at 8008 Panama Rd Lamont, CA","06489","https://maps.google.com/maps?cid=1482172249450380072",1254472,35.267529,-118.915174,"main",""
"Rite Aid at 1356 West Avenue J Lancaster, CA","05840","https://maps.google.com/maps?cid=2038130766425076106",1251044,34.68883,-118.156258,"main",""
"Rite Aid at 7224 Broadway Lemon Grove, CA","05618","https://maps.google.com/maps?cid=4380174895411552306",1254297,32.743358,-117.042262,"main",""
"Rite Aid at 820 N Lemoore Avenue Lemoore, CA","06475","http://maps.google.com/?q=820+N+Lemoore+Avenue%2C+Lemoore%2C+CA+93245+US+%28Rite+Aid%29&output=classic",1254536,36.3075259858375,-119.780098654492,"main",""
"Rite Aid at 262 North Highway 65 Lindsay, CA","05798","https://maps.google.com/maps?cid=16705505366563237412",1252322,36.202656,-119.101443,"main",""
"Rite Aid at 1350 North Vasco Road Livermore, CA","06456","https://maps.google.com/maps?cid=10097305693976473661",1251036,37.7177233,-121.7257221,"main",""
"Rite Aid at 968 Murrieta Boulevard Livermore, CA","05925","https://maps.google.com/maps?cid=11430899005550736102",1254828,37.6766339,-121.7849601,"main",""
"Rite Aid at 500 Main Street Livingston, CA","06379","https://maps.google.com/maps?cid=7378588900717944703",1253557,37.3856948,-120.7237694,"main",""
"Rite Aid at 520 West Lodi Avenue Lodi, CA","06000","https://maps.google.com/maps?cid=11106416428116984399",1253664,38.12908,-121.280256,"main",""
"Rite Aid at 25710 Barton Road Loma Linda, CA","06256","https://maps.google.com/maps?cid=10424966998138567422",1252284,34.0488602,-117.2431871,"main",""
"Rite Aid at 211 Cherry Avenue Long Beach, CA","06346","https://maps.google.com/maps?cid=8982430249057363546",1251913,33.7670340527276,-118.168266713619,"main",""
"Rite Aid at 3300 East Anaheim Street Long Beach, CA","05520","https://maps.google.com/maps?cid=12916746025922077686",1252752,33.7811672,-118.1527526,"main",""
"Rite Aid at 4402 Atlantic Avenue Long Beach, CA","05521","https://maps.google.com/maps?cid=6577418225420327880",1253321,33.8377534,-118.1843352,"main",""
